Fecha,Blue-Compra,Blue-Venta,MEP,CCL
2022-09-30,284.0,288.0,302.48,308.96
2022-10-03,280.0,284.0,297.97,306.98
2022-10-04,278.0,282.0,299.77,308.2
2022-10-05,278.0,282.0,297.5,309.67
2022-10-06,273.0,277.0,293.25,307.12
2022-10-07,,,293.25,307.12
2022-10-10,,,293.25,307.12
2022-10-11,276.0,280.0,288.15,304.0
2022-10-12,285.0,289.0,293.69,305.9
2022-10-13,287.0,291.0,299.42,313.72
2022-10-14,286.0,290.0,299.04,312.89
2022-10-17,283.0,287.0,295.58,307.95
2022-10-18,286.0,290.0,293.33,304.07
2022-10-19,288.0,292.0,292.41,302.97
2022-10-20,287.0,291.0,290.87,304.01
2022-10-21,287.0,291.0,290.63,303.64
2022-10-24,287.0,291.0,291.89,303.96
2022-10-25,289.0,293.0,293.63,305.82
2022-10-26,288.0,292.0,292.28,305.93
2022-10-27,287.0,291.0,294.65,307.48
2022-10-28,288.0,292.0,295.07,305.8
2022-10-31,286.0,290.0,293.92,307.42
2022-11-01,286.0,290.0,292.84,303.67
2022-11-02,287.0,291.0,291.17,303.38
2022-11-03,283.0,287.0,292.92,304.93
2022-11-04,285.0,289.0,290.97,304.55
2022-11-07,286.0,290.0,289.76,303.47
2022-11-08,287.0,291.0,292.37,301.24
2022-11-09,288.0,292.0,292.93,307.98
2022-11-10,288.0,292.0,296.82,308.69
2022-11-11,289.0,293.0,297.71,309.77
2022-11-14,290.0,294.0,299.84,310.45
2022-11-15,298.0,302.0,302.06,319.12
2022-11-16,304.0,308.0,308.98,324.62
2022-11-17,303.0,307.0,313.87,334.79
2022-11-18,302.0,306.0,313.58,332.24
2022-11-21,,,313.58,332.24
2022-11-22,304.0,308.0,312.8,330.95
2022-11-23,308.0,312.0,311.81,325.72
2022-11-24,315.0,319.0,319.3,322.61
2022-11-25,316.0,320.0,316.07,323.02
2022-11-28,314.0,318.0,314.02,322.49
2022-11-29,311.0,315.0,313.45,322.74
2022-11-30,310.0,314.0,312.51,322.75
2022-12-01,309.0,313.0,318.57,323.72
2022-12-02,308.0,312.0,318.67,327.0
2022-12-05,308.0,312.0,319.11,330.47
2022-12-06,311.0,315.0,328.88,340.4
2022-12-07,312.0,316.0,328.98,338.09
2022-12-08,,,328.98,338.09
2022-12-09,,,328.98,338.09
2022-12-12,308.0,312.0,322.35,332.38
2022-12-13,311.0,315.0,323.36,333.68
2022-12-14,316.0,320.0,322.7,330.13
2022-12-15,316.0,320.0,320.1,332.67
2022-12-16,317.0,321.0,320.1,332.31
2022-12-19,321.0,325.0,320.89,332.43
2022-12-20,322.0,326.0,325.01,331.58
2022-12-21,321.0,325.0,322.87,332.95
2022-12-22,326.0,330.0,324.25,333.48
2022-12-23,336.0,340.0,325.71,333.16
2022-12-26,342.0,346.0,327.62,334.85
2022-12-27,352.0,356.0,335.39,337.49
2022-12-28,353.0,357.0,331.63,346.15
2022-12-29,346.0,350.0,334.36,340.5
2022-12-30,342.0,346.0,327.94,344.13
2023-01-02,342.0,346.0,329.21,344.88
2023-01-03,350.0,354.0,330.7,344.44
2023-01-04,350.0,354.0,334.93,339.48
2023-01-05,349.0,353.0,332.67,342.16
2023-01-06,350.0,354.0,329.91,338.92
2023-01-09,351.0,355.0,327.17,333.97
2023-01-10,353.0,357.0,325.87,331.97
2023-01-11,355.0,359.0,327.7,336.96
2023-01-12,357.0,361.0,342.38,343.57
2023-01-13,365.0,369.0,340.23,349.26
2023-01-16,365.0,369.0,344.03,356.38
2023-01-17,366.0,370.0,341.89,362.19
2023-01-18,374.0,378.0,340.3,351.82
2023-01-19,373.0,377.0,332.83,355.41
2023-01-20,370.0,374.0,352.52,360.98
2023-01-23,372.0,376.0,352.21,363.19
2023-01-24,372.0,376.0,353.85,360.03
2023-01-25,377.0,381.0,351.98,365.99
2023-01-26,379.0,383.0,352.22,369.39
2023-01-27,381.0,385.0,352.78,370.39
2023-01-30,382.0,386.0,353.93,369.52
2023-01-31,379.0,383.0,354.81,367.42
2023-02-01,377.0,381.0,353.7,367.07
2023-02-02,373.0,377.0,354.75,366.83
2023-02-03,374.0,378.0,357.36,362.95
2023-02-06,369.0,373.0,353.94,365.71
2023-02-07,373.0,377.0,353.2,366.16
2023-02-08,,,354.95,366.13
2023-02-09,377.0,381.0,354.36,371.6
2023-02-10,375.0,379.0,354.15,371.23
2023-02-13,373.0,377.0,355.27,370.87
2023-02-14,375.0,379.0,355.28,369.82
2023-02-15,375.0,379.0,356.23,368.52
2023-02-16,374.0,378.0,357.61,370.02
2023-02-17,373.0,377.0,355.59,369.8
2023-02-20,,,355.59,369.8
2023-02-21,,,355.59,369.8
2023-02-22,373.0,377.0,356.45,368.46
2023-02-23,373.0,377.0,357.26,367.03
2023-02-24,375.0,379.0,356.78,367.02
2023-02-27,375.0,379.0,356.07,364.93
2023-02-28,373.0,377.0,357.47,366.41
2023-03-01,371.0,375.0,359.78,368.88
2023-03-02,371.0,375.0,364.81,372.57
2023-03-03,373.0,377.0,366.5,372.31
2023-03-06,371.0,375.0,362.42,372.68
2023-03-07,368.0,372.0,366.97,375.69
2023-03-08,367.0,371.0,372.86,378.96
2023-03-09,374.0,378.0,375.43,387.78
2023-03-10,369.0,373.0,380.64,393.68
2023-03-13,369.0,373.0,379.51,395.5
2023-03-14,373.0,377.0,377.76,391.47
2023-03-15,373.0,377.0,383.31,397.07
2023-03-16,375.0,379.0,388.76,400.62
2023-03-17,379.0,383.0,388.84,403.57
2023-03-20,379.0,383.0,387.63,401.36
2023-03-21,382.0,386.0,385.98,399.62
2023-03-22,390.0,394.0,387.1,397.17
2023-03-23,387.0,391.0,375.72,390.19
2023-03-24,,,375.72,390.19
2023-03-27,385.0,389.0,376.4,392.58
2023-03-28,386.0,390.0,383.55,390.63
2023-03-29,393.0,397.0,386.81,395.89
2023-03-30,389.0,393.0,391.82,402.79
2023-03-31,388.0,393.0,397.37,406.54
2023-04-03,391.0,395.0,396.94,406.77
2023-04-04,388.0,392.0,402.41,409.82
2023-04-05,388.0,392.0,396.6,408.24
2023-04-06,,,396.6,408.24
2023-04-07,,,396.6,408.24
2023-04-10,388.0,392.0,390.71,403.17
2023-04-11,387.0,391.0,387.0,398.97
2023-04-12,390.0,394.0,386.34,398.31
2023-04-13,394.0,398.0,388.14,402.14
2023-04-14,396.0,400.0,398.62,404.88
2023-04-17,403.0,408.0,395.45,409.04
2023-04-18,413.0,418.0,408.86,425.9
2023-04-19,418.0,423.0,409.77,429.65
2023-04-20,427.0,432.0,421.9,435.74
2023-04-21,437.0,442.0,437.75,455.11
2023-04-24,457.0,462.0,449.02,462.35
2023-04-25,490.0,495.0,447.5,465.97
2023-04-26,469.0,474.0,446.43,469.32
2023-04-27,462.0,467.0,442.23,457.29
2023-04-28,,,436.05,453.16
2023-05-01,,,436.05,453.16
2023-05-02,464.0,469.0,428.84,433.64
2023-05-03,469.0,474.0,431.03,427.27
2023-05-04,464.0,469.0,430.19,420.79
2023-05-05,463.0,468.0,432.35,440.61
2023-05-08,464.0,469.0,432.08,440.3
2023-05-09,465.0,470.0,432.08,434.0
2023-05-10,466.0,471.0,436.09,441.64
2023-05-11,467.0,472.0,440.07,441.64
2023-05-12,470.0,475.0,434.31,440.8
2023-05-15,469.0,474.0,437.66,444.6
2023-05-16,478.0,483.0,442.43,447.43
2023-05-17,483.0,488.0,444.08,454.37
2023-05-18,482.0,487.0,473.5,478.98
2023-05-19,483.0,488.0,465.42,474.35
2023-05-22,481.0,486.0,464.27,478.92
2023-05-23,485.0,490.0,466.09,481.11
2023-05-24,487.0,492.0,462.35,479.65
2023-05-25,,,459.55,480.88
2023-05-26,,,459.55,480.88
2023-05-29,488.0,493.0,459.51,480.66
2023-05-30,487.0,492.0,462.32,463.14
2023-05-31,485.0,490.0,466.98,474.99
2023-06-01,485.0,490.0,467.03,469.55
2023-06-02,485.0,490.0,469.09,479.0
2023-06-05,481.0,486.0,472.29,496.78
2023-06-06,480.0,485.0,473.87,493.46
2023-06-07,479.0,484.0,472.76,489.85
2023-06-08,479.0,484.0,473.92,481.54
2023-06-09,478.0,483.0,473.5,479.27
2023-06-12,479.0,484.0,474.49,503.37
2023-06-13,484.0,489.0,473.19,492.22
2023-06-14,491.0,496.0,474.98,495.56
2023-06-15,482.0,487.0,474.59,493.92
2023-06-16,487.0,492.0,479.35,487.12
2023-06-19,,,479.35,487.12
2023-06-20,,,479.35,487.12
2023-06-21,487.0,492.0,476.46,492.71
2023-06-22,488.0,493.0,482.51,502.34
2023-06-23,490.0,495.0,486.66,488.05
2023-06-26,488.0,493.0,479.79,489.63
2023-06-27,491.0,496.0,483.43,498.18
2023-06-28,491.0,496.0,484.01,496.29
2023-06-29,489.0,494.0,482.23,487.56
2023-06-30,489.0,494.0,484.69,495.64
2023-07-03,490.0,495.0,483.45,485.57
2023-07-04,488.0,493.0,482.9,495.0
2023-07-05,487.0,492.0,480.37,492.9
2023-07-06,486.0,491.0,484.68,498.87
2023-07-07,487.0,492.0,484.78,499.56
2023-07-10,490.0,495.0,490.4,500.53
2023-07-11,493.0,498.0,488.64,500.41
2023-07-12,498.0,503.0,488.65,501.46
2023-07-13,507.0,512.0,498.73,502.46
2023-07-14,518.0,522.0,499.71,504.49
2023-07-17,515.0,520.0,499.86,507.53
2023-07-18,515.0,520.0,494.9,520.74
2023-07-19,520.0,525.0,494.65,526.26
2023-07-20,520.0,525.0,495.84,532.51
2023-07-21,524.0,529.0,498.08,533.27
2023-07-24,547.0,552.0,497.09,531.88
2023-07-25,531.0,536.0,507.12,530.1
2023-07-26,541.0,546.0,503.9,527.72
2023-07-27,548.0,553.0,510.62,531.34
2023-07-28,546.0,551.0,508.01,536.07
2023-07-31,545.0,550.0,509.1,555.1
2023-08-01,555.0,560.0,509.45,560.13
2023-08-02,555.0,560.0,512.54,568.59
2023-08-03,565.0,570.0,513.99,576.7
2023-08-04,569.0,574.0,514.71,585.31
2023-08-07,591.0,596.0,516.7,597.63
2023-08-08,,,521.92,597.4
2023-08-09,595.0,600.0,527.92,591.7
2023-08-10,597.0,602.0,529.82,598.83
2023-08-11,595.0,605.0,539.89,601.24
2023-08-14,665.0,685.0,621.14,654.95
2023-08-15,720.0,730.0,667.17,702.22
2023-08-16,770.0,780.0,651.42,722.98
2023-08-17,750.0,760.0,659.49,743.44
2023-08-18,710.0,720.0,657.48,745.78
2023-08-21,,,657.48,746.14
2023-08-22,717.0,727.0,658.88,745.51
2023-08-23,725.0,735.0,661.32,746.6
2023-08-24,715.0,725.0,665.4,761.61
2023-08-25,720.0,730.0,664.97,770.12
2023-08-28,728.0,738.0,667.95,787.36
2023-08-29,740.0,750.0,671.02,802.35
2023-08-30,730.0,740.0,670.99,798.38
2023-08-31,725.0,735.0,670.83,780.54
2023-09-01,725.0,735.0,670.37,767.88
2023-09-04,720.0,730.0,672.62,769.98
2023-09-05,715.0,725.0,672.34,761.48
2023-09-06,710.0,720.0,673.47,762.97
2023-09-07,710.0,720.0,674.84,738.69
2023-09-08,700.0,710.0,673.36,741.09
2023-09-11,707.0,717.0,675.54,736.03
2023-09-12,720.0,730.0,676.46,739.15
2023-09-13,725.0,735.0,676.32,741.06
2023-09-14,712.0,722.0,677.79,742.66
2023-09-15,720.0,730.0,678.68,740.08
2023-09-18,728.0,738.0,679.36,734.43
2023-09-19,730.0,740.0,680.08,737.71
2023-09-20,725.0,735.0,679.95,742.94
2023-09-21,735.0,745.0,680.85,748.87
2023-09-22,735.0,745.0,682.08,753.08
2023-09-25,735.0,745.0,683.01,761.71
2023-09-26,748.0,758.0,685.58,775.52
2023-09-27,763.0,773.0,689.85,789.68
2023-09-28,780.0,790.0,694.89,819.07
2023-09-29,790.0,800.0,701.01,822.23
2023-10-02,790.0,800.0,709.83,829.67
2023-10-03,800.0,810.0,720.62,837.8
2023-10-04,,,747.68,904.99
2023-10-05,833.0,843.0,784.83,893.88
2023-10-06,870.0,880.0,812.75,891.96
2023-10-09,935.0,945.0,840.01,881.52
2023-10-10,990.0,1010.0,844.81,953.56
2023-10-11,990.0,1010.0,854.74,944.76
2023-10-12,960.0,980.0,870.46,966.77
2023-10-13,,,870.46,966.96
2023-10-16,,,870.46,966.96
2023-10-17,965.0,985.0,884.82,962.15
2023-10-18,885.0,905.0,884.74,952.59
2023-10-19,880.0,900.0,888.6,957.07
2023-10-20,880.0,900.0,898.91,1110.59
2023-10-23,1050.0,1100.0,899.33,935.45
2023-10-24,1050.0,1100.0,843.82,887.88
2023-10-25,950.0,1000.0,872.31,888.91
2023-10-26,930.0,980.0,855.48,872.78
2023-10-27,940.0,990.0,806.84,859.73
2023-10-30,920.0,970.0,859.75,853.07
2023-10-31,870.0,920.0,852.85,864.84
2023-11-01,865.0,915.0,840.28,883.05
2023-11-02,875.0,925.0,863.64,883.21
2023-11-03,875.0,925.0,844.01,868.08
2023-11-06,,,844.01,868.08
2023-11-07,840.0,890.0,848.8,857.74
2023-11-08,840.0,890.0,840.97,823.26
2023-11-09,900.0,950.0,863.3,871.33
2023-11-10,910.0,960.0,881.71,877.02
2023-11-13,875.0,925.0,870.63,878.29
2023-11-14,875.0,925.0,868.42,875.28
2023-11-15,920.0,970.0,882.35,875.19
2023-11-16,900.0,950.0,857.14,870.26
2023-11-17,900.0,950.0,872.61,876.96
2023-11-20,,,872.61,876.27
2023-11-21,1025.0,1075.0,930.44,881.85
2023-11-22,1030.0,1080.0,984.19,947.16
2023-11-23,995.0,1045.0,1006.39,962.0
2023-11-24,945.0,995.0,972.75,925.18
2023-11-27,940.0,990.0,889.15,858.28
2023-11-28,895.0,945.0,867.12,848.9
2023-11-29,875.0,925.0,838.16,820.27
2023-11-30,855.0,905.0,858.82,836.84
2023-12-01,905.0,955.0,907.69,904.36
2023-12-04,880.0,930.0,913.05,890.78
2023-12-05,860.0,910.0,934.71,909.52
2023-12-06,905.0,955.0,936.93,937.44
2023-12-07,940.0,990.0,986.37,991.83
2023-12-08,,,986.37,991.66
2023-12-11,950.0,1000.0,993.53,1000.55
2023-12-12,1020.0,1070.0,1011.46,1032.95
2023-12-13,1020.0,1070.0,1037.29,1008.09
2023-12-14,940.0,990.0,1003.94,1016.71
2023-12-15,920.0,970.0,993.73,997.17
2023-12-18,935.0,985.0,963.22,946.65
2023-12-19,945.0,995.0,964.69,951.01
2023-12-20,945.0,995.0,946.47,945.11
2023-12-21,940.0,990.0,971.88,944.88
2023-12-22,945.0,995.0,954.23,941.72
2023-12-25,,,954.23,941.96
2023-12-26,945.0,995.0,939.7,901.25
2023-12-27,950.0,1000.0,932.59,870.97
2023-12-28,950.0,1000.0,950.24,945.02
2023-12-29,975.0,1025.0,995.0,973.31
2024-01-01,,,995.0,973.15
2024-01-02,955.0,1005.0,991.3,997.45
2024-01-03,955.0,1005.0,1033.56,1049.17
2024-01-04,970.0,1020.0,1050.43,1088.99
2024-01-05,975.0,1025.0,1104.93,1140.53
2024-01-08,1000.0,1050.0,1141.62,1200.75
2024-01-09,1070.0,1120.0,1160.38,1193.3
2024-01-10,1100.0,1150.0,1142.45,1183.02
2024-01-11,1070.0,1120.0,1119.17,1147.42
2024-01-12,1070.0,1120.0,1096.39,1136.0
2024-01-15,1080.0,1130.0,1125.3,1164.6
2024-01-16,1130.0,1180.0,1163.48,1214.66
2024-01-17,1175.0,1225.0,1221.49,1273.87
2024-01-18,1190.0,1240.0,1227.54,1281.2
2024-01-19,1170.0,1220.0,1251.67,1306.38
2024-01-22,1185.0,1235.0,1241.41,1310.4
2024-01-23,1205.0,1255.0,1233.22,1284.32
2024-01-24,1205.0,1255.0,1232.72,1303.82
2024-01-25,1195.0,1245.0,1229.32,1283.25
2024-01-26,1195.0,1245.0,1188.48,1231.3
2024-01-29,1175.0,1225.0,1219.88,1264.24
2024-01-30,1165.0,1215.0,1208.21,1270.0
2024-01-31,1145.0,1195.0,1175.67,1251.26
2024-02-01,1165.0,1195.0,1235.43,1282.31
2024-02-02,1145.0,1175.0,1237.43,1284.97
2024-02-05,1130.0,1160.0,1209.52,1293.53
2024-02-06,1115.0,1145.0,1194.74,1252.55
2024-02-07,1140.0,1170.0,1199.41,1262.93
2024-02-08,1115.0,1145.0,1183.55,1248.66
2024-02-09,1115.0,1145.0,1173.36,1230.05
2024-02-12,,,1173.36,1229.01
2024-02-13,,,1173.36,1229.01
2024-02-14,1075.0,1105.0,1124.14,1176.43
2024-02-15,1045.0,1075.0,1086.86,1153.28
2024-02-16,1065.0,1095.0,1064.71,1115.43
2024-02-19,1070.0,1110.0,1108.61,1143.92
2024-02-20,1085.0,1115.0,1080.31,1131.28
2024-02-21,1085.0,1115.0,1072.51,1115.22
2024-02-22,1055.0,1085.0,1054.78,1094.67
2024-02-23,1055.0,1085.0,1076.6,1111.53
2024-02-26,1050.0,1080.0,1051.04,1096.27
2024-02-27,1045.0,1070.0,1044.95,1088.52
2024-02-28,1015.0,1045.0,1031.25,1073.35
2024-02-29,1000.0,1030.0,1032.24,1071.46
2024-03-01,1000.0,1030.0,1053.46,1089.77
2024-03-04,1020.0,1050.0,1029.54,1064.1
2024-03-05,980.0,1010.0,1016.08,1042.13
2024-03-06,960.0,990.0,981.21,1022.59
2024-03-07,960.0,990.0,996.63,1030.4
2024-03-08,965.0,995.0,1000.47,1047.74
2024-03-11,965.0,995.0,980.98,1021.92
2024-03-12,975.0,1005.0,1036.19,1067.23
2024-03-13,1005.0,1035.0,1012.01,1053.33
2024-03-14,1005.0,1035.0,1015.67,1060.28
2024-03-15,995.0,1025.0,1027.63,1067.88
2024-03-18,995.0,1025.0,1023.89,1080.9
2024-03-19,1005.0,1035.0,1032.36,1083.87
2024-03-20,1000.0,1030.0,1042.43,1098.0
2024-03-21,1000.0,1030.0,1036.25,1099.56
2024-03-22,1000.0,1020.0,1036.16,1096.17
2024-03-25,990.0,1020.0,1012.94,1079.28
2024-03-26,985.0,1015.0,1027.09,1101.44
2024-03-27,980.0,1010.0,1016.09,1085.25
2024-03-28,,,1016.09,1085.7
2024-03-29,,,1016.09,1085.7
2024-04-01,,,1016.09,1085.7
2024-04-02,,,1016.09,1085.7
2024-04-03,975.0,1005.0,991.25,1069.44
2024-04-04,970.0,1000.0,996.25,1057.22
2024-04-05,955.0,985.0,1000.88,1048.61
2024-04-08,955.0,985.0,985.86,1034.15
2024-04-09,970.0,1000.0,1000.69,1046.46
2024-04-10,970.0,1000.0,999.64,1045.66
2024-04-11,970.0,1000.0,994.86,1049.08
2024-04-12,975.0,1005.0,1005.46,1047.54
2024-04-15,985.0,1015.0,1021.55,1074.13
2024-04-16,1005.0,1035.0,1031.63,1075.81
2024-04-17,1000.0,1030.0,1021.16,1062.61
2024-04-18,995.0,1025.0,1021.92,1066.1
2024-04-19,985.0,1015.0,1026.65,1068.98
2024-04-22,1005.0,1035.0,1014.98,1058.29
2024-04-23,1000.0,1030.0,1006.71,1051.95
2024-04-24,1005.0,1035.0,1015.54,1054.07
2024-04-25,1025.0,1055.0,1034.06,1080.88
2024-04-26,1025.0,1055.0,1034.04,1085.25
2024-04-29,1015.0,1045.0,1037.77,1090.65
2024-04-30,1010.0,1040.0,1040.89,1092.13
2024-05-01,,,1040.89,1091.95
2024-05-02,1010.0,1040.0,1064.56,1120.29
2024-05-03,1010.0,1040.0,1072.64,1121.12
2024-05-06,1015.0,1045.0,1064.47,1108.31
2024-05-07,1010.0,1040.0,1048.49,1094.7
2024-05-08,1010.0,1040.0,1038.77,1076.02
2024-05-09,1015.0,1045.0,1046.02,1083.51
2024-05-10,1010.0,1040.0,1035.73,1078.58
2024-05-13,1015.0,1045.0,1034.89,1075.65
2024-05-14,1070.0,1070.0,1041.65,1084.68
2024-05-15,1070.0,1100.0,1050.33,1092.37
2024-05-16,1070.0,1100.0,1062.25,1099.3
2024-05-17,1090.0,1120.0,1071.12,1103.69
2024-05-20,1150.0,1180.0,1106.22,1142.54
2024-05-21,1200.0,1230.0,1170.28,1195.46
2024-05-22,1245.0,1275.0,1230.6,1256.39
2024-05-23,1250.0,1280.0,1234.4,1256.04
2024-05-24,1190.0,1220.0,1205.73,1234.96
2024-05-27,1175.0,1205.0,1228.18,1244.56
2024-05-28,1180.0,1210.0,1200.9,1233.75
2024-05-29,1200.0,1230.0,1177.14,1214.74
2024-05-30,1200.0,1230.0,1182.71,1213.28
2024-05-31,1195.0,1225.0,1215.93,1246.82
2024-06-03,1205.0,1235.0,1269.91,1297.47
2024-06-04,1235.0,1265.0,1280.8,1311.29
2024-06-05,1220.0,1250.0,1283.09,1304.57
2024-06-06,1220.0,1250.0,1272.01,1297.19
2024-06-07,1235.0,1265.0,1282.33,1312.5
2024-06-10,1250.0,1280.0,1272.63,1306.41
2024-06-11,1265.0,1295.0,1273.9,1305.54
2024-06-12,1255.0,1285.0,1278.94,1301.89
2024-06-13,1215.0,1245.0,1241.1,1274.21
2024-06-14,1250.0,1280.0,1244.64,1267.49
2024-06-17,,,1244.64,1267.39
2024-06-18,1275.0,1305.0,1245.49,1264.17
2024-06-19,1270.0,1300.0,1273.81,1291.63
2024-06-20,,,1273.81,1291.63
2024-06-21,,,1273.81,1291.63
2024-06-24,1300.0,1330.0,1295.22,1313.69
2024-06-25,1335.0,1365.0,1308.99,1312.66
2024-06-26,1345.0,1365.0,1332.13,1341.13
2024-06-27,1325.0,1355.0,1331.96,1345.7
2024-06-28,1335.0,1365.0,1347.96,1350.18
2024-07-01,1375.0,1405.0,1413.01,1412.48
2024-07-02,1400.0,1430.0,1428.46,1428.72
2024-07-03,1375.0,1405.0,1382.5,1394.29
2024-07-04,1375.0,1405.0,1395.68,1398.43
2024-07-05,1390.0,1420.0,1396.24,1392.38
2024-07-08,1410.0,1440.0,1386.86,1386.59
2024-07-09,,,1386.86,1386.59
2024-07-10,1420.0,1450.0,1377.39,1390.55
2024-07-11,1435.0,1465.0,1403.33,1414.42
2024-07-12,1470.0,1500.0,1416.22,1427.9
2024-07-15,1385.0,1415.0,1307.54,1307.18
2024-07-16,1375.0,1405.0,1278.94,1285.99
2024-07-17,1425.0,1455.0,1300.0,1308.83
2024-07-18,1425.0,1455.0,1315.29,1332.64
2024-07-19,1415.0,1445.0,1331.7,1328.48
2024-07-22,1410.0,1440.0,1333.37,1329.81
2024-07-23,1415.0,1445.0,1324.96,1337.16
2024-07-24,1420.0,1450.0,1337.51,1335.69
2024-07-25,1415.0,1445.0,1332.77,1329.53
2024-07-26,1405.0,1435.0,1323.15,1317.85
2024-07-29,1390.0,1415.0,1296.57,1294.23
2024-07-30,1355.0,1385.0,1267.95,1265.05
2024-07-31,1340.0,1370.0,1293.33,1285.41
2024-08-01,1350.0,1380.0,1300.14,1302.24
2024-08-02,1365.0,1395.0,1334.04,1321.96
2024-08-05,1360.0,1390.0,1346.09,1337.52
2024-08-06,1345.0,1375.0,1336.4,1341.12
2024-08-07,1355.0,1385.0,1331.95,1327.03
2024-08-08,1345.0,1375.0,1310.45,1311.1
2024-08-09,1325.0,1355.0,1298.27,1297.87
2024-08-12,1325.0,1355.0,1284.35,1281.35
2024-08-13,1330.0,1360.0,1272.49,1266.98
2024-08-14,1325.0,1355.0,1268.81,1269.33
2024-08-15,1320.0,1350.0,1276.21,1275.84
2024-08-16,1315.0,1345.0,1295.3,1292.11
2024-08-19,1320.0,1350.0,1290.1,1286.6
2024-08-20,1325.0,1355.0,1287.82,1290.0
2024-08-21,1325.0,1355.0,1291.75,1286.66
2024-08-22,1320.0,1350.0,1283.23,1285.52
2024-08-23,1320.0,1350.0,1282.7,1286.0
2024-08-26,1320.0,1350.0,1288.25,1289.7
2024-08-27,1310.0,1340.0,1286.19,1293.53
2024-08-28,1305.0,1335.0,1282.19,1291.78
2024-08-29,1285.0,1315.0,1271.33,1289.04
2024-08-30,1275.0,1305.0,1279.96,1298.37
2024-09-02,1275.0,1305.0,1285.01,1295.36
2024-09-03,1280.0,1310.0,1294.46,1302.55
2024-09-04,1275.0,1305.0,1279.84,1293.94
2024-09-05,1235.0,1265.0,1258.82,1271.6
2024-09-06,1230.0,1260.0,1243.87,1257.91
2024-09-09,1240.0,1270.0,1226.42,1245.65
2024-09-10,1250.0,1280.0,1230.44,1249.13
2024-09-11,1255.0,1285.0,1230.16,1245.78
2024-09-12,1250.0,1280.0,1239.48,1259.83
2024-09-13,1235.0,1265.0,1226.53,1253.33
2024-09-16,1245.0,1275.0,1215.72,1240.97
2024-09-17,1240.0,1270.0,1214.04,1241.3
2024-09-18,1230.0,1260.0,1206.72,1233.11
2024-09-19,1210.0,1240.0,1197.74,1217.96
2024-09-20,1215.0,1245.0,1200.1,1219.98
2024-09-23,1215.0,1245.0,1204.57,1227.16
2024-09-24,1215.0,1245.0,1202.13,1223.02
2024-09-25,1210.0,1240.0,1209.79,1228.48
2024-09-26,1200.0,1230.0,1210.95,1227.58
2024-09-27,1215.0,1245.0,1207.75,1232.76
2024-09-30,1205.0,1235.0,1215.03,1243.91
2024-10-01,1190.0,1220.0,1220.07,1245.99
2024-10-02,1185.0,1215.0,1207.51,1234.15
2024-10-03,1175.0,1205.0,1191.74,1232.44
2024-10-04,1165.0,1195.0,1187.52,1225.94
2024-10-07,1155.0,1185.0,1184.07,1217.21
2024-10-08,1145.0,1175.0,1169.54,1210.96
2024-10-09,1145.0,1175.0,1147.4,1191.42
2024-10-10,1150.0,1180.0,1134.84,1177.07
2024-10-11,,,1134.84,1176.9
2024-10-14,1160.0,1190.0,1143.88,1181.42
2024-10-15,1205.0,1235.0,1139.91,1179.48
2024-10-16,1190.0,1220.0,1159.89,1190.81
2024-10-17,1190.0,1220.0,1159.6,1192.86
2024-10-18,1195.0,1225.0,1159.05,1194.62
2024-10-21,1210.0,1240.0,1167.91,1194.93
2024-10-22,1215.0,1245.0,1161.97,1194.93
2024-10-23,1210.0,1240.0,1161.99,1183.91
2024-10-24,1200.0,1230.0,1160.0,1179.6
2024-10-25,1185.0,1215.0,1141.81,1163.53
2024-10-28,1195.0,1225.0,1134.18,1154.77
2024-10-29,1190.0,1220.0,1138.18,1154.9
2024-10-30,1165.0,1195.0,1138.32,1158.6
2024-10-31,1150.0,1180.0,1131.46,1158.12
2024-11-01,1160.0,1190.0,1146.17,1177.29
2024-11-04,1160.0,1190.0,1151.54,1178.76
2024-11-05,1140.0,1170.0,1153.5,1181.83
2024-11-06,1105.0,1135.0,1145.69,1168.59
2024-11-07,,,1135.99,1164.25
2024-11-08,1085.0,1115.0,1130.2,1158.29
2024-11-11,1105.0,1135.0,1131.23,1163.39
2024-11-12,1105.0,1135.0,1124.4,1163.39
2024-11-13,1110.0,1140.0,1121.11,1155.92
2024-11-14,,,1105.75,1157.72
2024-11-15,1110.0,1140.0,1096.02,1136.64
2024-11-18,,,1096.02,1134.15
2024-11-19,1110.0,1140.0,1075.12,1106.27
2024-11-20,1105.0,1135.0,1074.86,1111.38
2024-11-21,1105.0,1135.0,1078.95,1111.24
2024-11-22,1100.0,1130.0,1080.4,1106.07
2024-11-25,,,1077.58,1110.11
2024-11-26,1100.0,1130.0,1076.12,1107.58
2024-11-27,1105.0,1135.0,1074.61,1104.91
2024-11-28,1095.0,1125.0,1075.15,1107.79
2024-11-29,1085.0,1115.0,1075.76,1109.33
2024-12-02,1090.0,1120.0,1068.89,1097.69
2024-12-03,1070.0,1100.0,1075.65,1105.92
2024-12-04,1060.0,1090.0,1076.34,1102.79
2024-12-05,1050.0,1080.0,1062.16,1086.87
2024-12-06,1025.0,1055.0,1049.33,1074.2
2024-12-09,1030.0,1050.0,1049.31,1071.43
2024-12-10,1050.0,1070.0,1060.52,1076.4
2024-12-11,1050.0,1070.0,1057.72,1071.43
2024-12-12,1060.0,1080.0,1058.21,1066.95
2024-12-13,1075.0,1095.0,1073.08,1092.37
2024-12-16,1085.0,1105.0,1100.27,1122.06
